productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,mushroomTypes,variantCount,tags,url
fungially.com_7510339879162,Fungi Ally,fungially.com,Fungi Wisdom: Mushroom Apprenticeship,,600.0,,Other,Other,1,immunity,https://fungially.com/products/mushroom-apprenticeship
fungially.com_6007469146271,Fungi Ally,fungially.com,Amplify Cordyceps Powder (60 gram) from Fungi Ally,extracts,0.0,,Powder,Cordyceps,1,"energy, immunity, mushroom",https://fungially.com/products/amplify-cordyceps-mushroom-powder-60-gram
fungially.com_6007458103455,Fungi Ally,fungially.com,Amplify Cordyceps Capsules (120 Count) from Fungi Ally,extracts,0.0,,Capsule,Cordyceps,1,"energy, immunity, mushroom",https://fungially.com/products/amplify-cordyceps-capsules-120-count
fungially.com_6007465246879,Fungi Ally,fungially.com,Experience our Vital Health Mushroom Blend Extract Powder (60 grams),extracts,29.99,,Powder,Blend,1,"energy, immunity, mushroom, Mushroom blend extract powder",https://fungially.com/products/vital-health-mushroom-blend-powder-60-grams
fungially.com_6007463706783,Fungi Ally,fungially.com,Discover Our Vital Health Mushroom Blend Extract Capsules,extracts,34.99,,Powder,Blend,1,"energy, immunity, mushroom, mushroom blend extract capsules",https://fungially.com/products/vital-health-mushroom-blend-capsules-120
fungially.com_6007467573407,Fungi Ally,fungially.com,Clarity Lion's Mane Mushroom Powder (60 grams),extracts,29.99,,Powder,Lion's Mane,1,"clarity, lion's mane mushroom powder, mushroom",https://fungially.com/products/clarity-lions-mane-mushroom-powder-60-grams
fungially.com_6007461773471,Fungi Ally,fungially.com,Clarity Lion’s Mane Mushroom Capsules from Fungi Ally (120 count),extracts,34.99,,Capsule,Lion's Mane,1,"clarity, Lion’s mane mushroom capsules, mushroom",https://fungially.com/products/clarity-lions-mane-mushroom-capsules-120-count
fungially.com_6007460888735,Fungi Ally,fungially.com,Balance Reishi Mushroom Capsules (120 count),extracts,0.0,,Capsule,Reishi,1,"balance, immunity, mushroom, reishi mushroom capsules",https://fungially.com/products/balance-reishi-mushroom-capsules-120-count
fungially.com_6007466721439,Fungi Ally,fungially.com,Balance Reishi Mushroom Powder,extracts,0.0,,Powder,Reishi,1,"balance, immunity, mushroom, reishi mushroom powder",https://fungially.com/products/balance-reishi-mushroom-powder-60-grams
fungially.com_5265738367135,Fungi Ally,fungially.com,Try Our Shiitake Mushroom Growing Kit for Fresh Mushrooms!,Grow Kits,29.5,,Whole,Shiitake,1,"grow, grow_kits, immunity",https://fungially.com/products/mega-mushroom-grow-kit-shiitake
fungially.com_6108590047391,Fungi Ally,fungially.com,Try Our Chestnut Mushroom Growing Kit for Fresh Mushrooms!,Grow Kits,29.5,,Whole,Shiitake,1,"chestnut mushroom growing kit, grow_kits",https://fungially.com/products/chestnut-mushroom-kit
fungially.com_6069561622687,Fungi Ally,fungially.com,Medicinal Mushroom Online Class,,300.0,,Other,Other,1,immunity,https://fungially.com/products/medicinal-mushroom-online-class
fungially.com_6069557002399,Fungi Ally,fungially.com,Commercial Mushroom Cultivation Online Class,,350.0,,Other,Shiitake,1,,https://fungially.com/products/commercial-mushroom-cultivation-online-class
fungially.com_6069554446495,Fungi Ally,fungially.com,Home Mushroom Cultivation Online Class,,99.0,,Other,"Lion's Mane, Shiitake, Oyster",1,,https://fungially.com/products/home-mushroom-cultivation-online-class
fungially.com_5265777393823,Fungi Ally,fungially.com,Black Pearl Oyster Mushroom Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-black-oyster
fungially.com_5265775001759,Fungi Ally,fungially.com,Pioppino Mushroom Cultivation Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits, pioppino mushroom grow kits",https://fungially.com/products/mega-mushroom-grow-kit-pioppino
fungially.com_5265767235743,Fungi Ally,fungially.com,King Oyster Mushroom Growing Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-king-oyster
fungially.com_5265748951199,Fungi Ally,fungially.com,Phoenix Oyster Growing Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-phoenix-oyster
fungially.com_5265726341279,Fungi Ally,fungially.com,Blue Oyster Mushroom Growing Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-blue-oyster
fungially.com_5264040362143,Fungi Ally,fungially.com,Yellow Oyster Mushroom Kit,Grow Kits,29.5,,Other,Oyster,1,"grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-golden-oyster
fungially.com_5265745019039,Fungi Ally,fungially.com,Lion’s Mane Mushroom Kit,Grow Kits,29.5,,Other,Lion's Mane,1,"clarity, energy, grow, grow_kits, lion's mane mushroom kit, lions mane mushroom growing kits",https://fungially.com/products/mega-mushroom-grow-kit-lions-mane
fungially.com_1503368118324,Fungi Ally,fungially.com,Hen of the Woods Mushroom Plugs,Plug spawn,16.5,,Other,Maitake,3,,https://fungially.com/products/fungi-ally-hen-woods-plug-spawn
fungially.com_5302088193,Fungi Ally,fungially.com,Shiitake LE 46 Mushroom Plugs,Plug spawn,16.5,0.0,Other,Shiitake,3,"plug_spawn, spawn_plugs",https://fungially.com/products/shiitake-le-46-plug
fungially.com_5302047745,Fungi Ally,fungially.com,Blue Oyster 3015 (Sawdust Spawn),Sawdust Spawn,25.0,25.0,Other,Oyster,4,"sawdust, sawdust_spawn",https://fungially.com/products/blue-oyster-3015
fungially.com_5302088001,Fungi Ally,fungially.com,Lion's Mane Mushroom Plugs,Plug spawn,16.5,,Other,"Lion's Mane, Shiitake",3,"plug_spawn, spawn, spawn_plugs",https://fungially.com/products/lion-s-mane-plug
fungially.com_5302032449,Fungi Ally,fungially.com,Shiitake LE 3782 (Sawdust Spawn),Sawdust Spawn,25.0,25.0,Other,Shiitake,4,spawn,https://fungially.com/products/shiitake-le-3782
fungially.com_5302087937,Fungi Ally,fungially.com,Blue Oyster 3015 Mushroom Plugs,Plug spawn,16.5,,Other,Oyster,3,"plug_spawn, spawn, spawn_plugs",https://fungially.com/products/blue-oyster-3015-plug
fungially.com_5302057281,Fungi Ally,fungially.com,Lion's mane (Sawdust Spawn),Sawdust Spawn,25.0,25.0,Other,"Lion's Mane, Shiitake",4,"sawdust, sawdust_spawn",https://fungially.com/products/lion-s-mane
fungially.com_1502659510324,Fungi Ally,fungially.com,Snow Oyster Mushroom Plugs,Plug spawn,16.5,,Other,Oyster,3,"plug_spawn, spawn_plugs",https://fungially.com/products/fungi-ally-snow-oyster-plugs
fungially.com_1502671667252,Fungi Ally,fungially.com,Reishi Mushroom Plugs,Plug spawn,16.5,,Other,Reishi,3,"plug_spawn, spawn_plugs",https://fungially.com/products/fungi-ally-reishi-plugs
fungially.com_434330664997,Fungi Ally,fungially.com,Fungi Ally Gift Card,,40.0,,Other,Other,1,,https://fungially.com/products/gift-card
fungially.com_5302022337,Fungi Ally,fungially.com,Shiitake LE 46 (Sawdust Spawn),Sawdust Spawn,25.0,25.0,Other,Shiitake,4,"sawdust, sawdust_spawn",https://fungially.com/products/shiitake-le-46
www.wellbeingnutrition.com_6932065484880,Wellbeing Nutrition,www.wellbeingnutrition.com,Liver Detox Slow,Slow Capsules,979.0,1399.0,Other,Other,2,"3-BYOB, 4-BYOB, 4-BYOB-Test, All products, collection_specific_sale, New user - Shop All Page, non-vegan, primecode, SLOW-BYOB",https://www.wellbeingnutrition.com/products/liver-detox-slow-capsule
www.wellbeingnutrition.com_7116850004048,Wellbeing Nutrition,www.wellbeingnutrition.com,Testing Proudct for 2.0,Effervescent Tablets,478.0,598.0,Other,Other,3,"All products, allproducts, collection_specific_sale, Combos300off, hidden-product, ignore_on_limechat, Immunity, Julyprime, lifeuno, no-add-to-cart, no-app, no-bogo, no-index, no-search, primecode, Th",https://www.wellbeingnutrition.com/products/testing-proudct-for-2-0
www.wellbeingnutrition.com_4457004105808,Wellbeing Nutrition,www.wellbeingnutrition.com,Grandma's Kadha,Effervescent Tablets,508.0,598.0,Other,Other,3,"5-BYOB, All products, collection_specific_sale, New user - Shop All Page, non-vegan, primecode",https://www.wellbeingnutrition.com/products/grandmas-kadha-effervescent-tablet
www.wellbeingnutrition.com_6649965314128,Wellbeing Nutrition,www.wellbeingnutrition.com,Marvel Advanced Immunity,Melts Strips (Kids),552.0,649.0,Other,Other,2,"All products, carnival-eligible, collection_specific_sale, New user - Shop All Page, non-vegan, primecode",https://www.wellbeingnutrition.com/products/marvel-melts-advanced-immunity-kids-oral-strips-black-panther
www.sunpotion.com_8788635680965,Sun Potion,www.sunpotion.com,Founder's Apothecary Kit,,199.0,284.0,Other,Reishi,1,,https://www.sunpotion.com/products/founders-apothecary-kit
www.sunpotion.com_8756728725701,Sun Potion,www.sunpotion.com,Fitness Kit,,143.0,162.0,Other,Cordyceps,1,,https://www.sunpotion.com/products/fitness-kit
www.sunpotion.com_8758677471429,Sun Potion,www.sunpotion.com,Green Kit,,208.0,228.0,Other,Other,1,,https://www.sunpotion.com/products/green-kit
www.sunpotion.com_8750848016581,Sun Potion,www.sunpotion.com,Male Kit,,139.0,157.0,Other,Other,1,,https://www.sunpotion.com/products/male-kit
www.sunpotion.com_8750521778373,Sun Potion,www.sunpotion.com,Organic Reishi Mushroom Powder (Standard + Travel Pair),,67.0,76.0,Powder,Reishi,1,,https://www.sunpotion.com/products/organic-reishi-mushroom-powder-standard-travel-pair
www.sunpotion.com_8679085670597,Sun Potion,www.sunpotion.com,Ashwagandha (Standard + Travel Pair),,67.0,76.0,Other,Other,1,,https://www.sunpotion.com/products/ashwagandha-pack-full-travel
www.sunpotion.com_1487642132503,Sun Potion,www.sunpotion.com,Travel Ally Set,Adaptogen,137.0,155.0,Other,Reishi,1,"alias: Adaptogenic Travel Companions, Ayurvedic, favorites, Immunity & Longevity, Retail, Skin & Beauty, superfoods, travel, Travel Ally Series",https://www.sunpotion.com/products/travel-ally-set
www.sunpotion.com_252675345,Sun Potion,www.sunpotion.com,Prash - Tonic Ambrosia,Adaptogen,43.0,,Other,Other,1,"alias:Tonic Ambrosia, Body & Strength, Brain & Mood, Essentials & Pantry, filter:Endurance & Stamina, filter:Energy Levels, filter:Heart & Aphrodisia, filter:Strength & Flexibility, Immunity & Longevi",https://www.sunpotion.com/products/prash-tonic-ambrosia-144-grams
www.sunpotion.com_4320273727511,Sun Potion,www.sunpotion.com,Mushroom Set,,225.0,265.0,Other,Blend,1,"100% Organic, alias: ADAPTOGENIC MUSHROOM KIT, Brain & Mood, Immunity & Longevity, Mushroom, Retail, Sun Potion Set, superfoods, Tonic Herbs, wildcrafted",https://www.sunpotion.com/products/mushroom-set
www.sunpotion.com_159929135,Sun Potion,www.sunpotion.com,Anandamide,Adaptogen,33.0,,Other,Other,1,"alchemy, alias:Active Adaptogenic Blend, Body & Strength, Brain & Mood, cacao blend, filter:Endurance & Stamina, filter:Energy Levels, filter:Heart & Aphrodisia, filter:Strength & Flexibility, longevi",https://www.sunpotion.com/products/anandamide-bliss-alchemy
www.sunpotion.com_114335240,Sun Potion,www.sunpotion.com,Shea Butter (Wildcrafted),Adaptogen,23.0,36.0,Other,Other,2,"alias:Skin Food, Heirloom, Longevity, Retail, Skin & Beauty, skin food, Wild",https://www.sunpotion.com/products/wildcrafted-shea-butter-unrefined
www.sunpotion.com_501682372641,Sun Potion,www.sunpotion.com,Lion's Mane (Organic) 100 grams,Adaptogen,53.0,,Other,Lion's Mane,1,"alias:Mind Power Mushroom, Body & Strength, Brain & Mood, favorites, Immunity & Longevity, Mushroom, Retail",https://www.sunpotion.com/products/lions-mane
www.sunpotion.com_9875959553,Sun Potion,www.sunpotion.com,YIN POWER,Adaptogen,127.0,152.0,Other,Other,2,"alias:Tonic Herbal Formula for the Feminine, Body & Strength, Brain & Mood, Essentials & Pantry, exclude, favorites, Immunity & Longevity, Longevity, Retail, show_sources, Skin & Beauty, skin food, Su",https://www.sunpotion.com/products/yin-power
www.sunpotion.com_114306440,Sun Potion,www.sunpotion.com,Ashitaba Leaf & Stem Powder (Wild Harvested),Adaptogen,52.0,,Powder,Other,1,"Cobalt Blue Glass, Consumable Beauty®, favorites, Immunity & Longevity, Longevity, Retail, show_sources, Skin & Beauty",https://www.sunpotion.com/products/ashitaba-powder
www.sunpotion.com_1492395884567,Sun Potion,www.sunpotion.com,Mucuna Pruriens - Travel Ally Edition,Adaptogen,23.0,,Other,Other,1,"100% Organic, alchemy, alias: Dopamine Bean, Ayurvedic, Brain & Mood, Immunity & Longevity, Retail, Travel Ally Series",https://www.sunpotion.com/products/mucuna-pruriens-travel-ally-edition
www.sunpotion.com_7070430625989,Sun Potion,www.sunpotion.com,Pine Pollen - Travel Ally Edition,Adaptogen,21.0,,Other,Other,1,"100% Organic, alchemy, alias:Longevity & Aphrodisia, Retail, Travel Ally Series, travelally",https://www.sunpotion.com/products/pine-pollen-travel-ally-edition
www.sunpotion.com_7079001489605,Sun Potion,www.sunpotion.com,Pearl - Travel Ally Edition,Adaptogen,28.0,,Other,Other,1,"100% Organic, alchemy, alias:Beauty + Spirit Tonic, Consumable Beauty®, Retail, Travel Ally Series, travelally",https://www.sunpotion.com/products/pearl-travel-ally-edition-1
www.sunpotion.com_7079001587909,Sun Potion,www.sunpotion.com,Chlorella (Organic) - Travel Ally Edition,Adaptogen,22.0,,Other,Other,1,"100% Organic, alchemy, alias:A Complete Food, Retail, Travel Ally Series, travelally",https://www.sunpotion.com/products/chlorella-organic-travel-ally-edition
www.sunpotion.com_6578778800325,Sun Potion,www.sunpotion.com,Agaricus Blazei (Organic),Adaptogen,53.0,,Other,Other,1,"alias: PROTECTIVE SHIELD, Body & Strength, Brain & Mood, Immunity & Longevity, Longevity, mushroom, Retail",https://www.sunpotion.com/products/agaricus-blazei-organic
www.sunpotion.com_114334770,Sun Potion,www.sunpotion.com,Mucuna Pruriens Powder (Organic),Adaptogen,53.0,,Powder,Other,1,"100% Organic, alchemy, alias:Dopamine Bean, alias:The Dopamine Bean, Ayurvedic, Brain & Mood, Dopamine, Longevity, Nervous System, Retail, Tonic Herbs",https://www.sunpotion.com/products/organic-mucuna-pruriens-powder
www.sunpotion.com_6557388144837,Sun Potion,www.sunpotion.com,The Phoenix Transcendent Elixir,Adaptogen,57.0,,Liquid,Other,1,"alchemy, alias: NO-ITIS, Body & Strength, Brain & Mood, Immunity & Longevity, Longevity, Retail, Skin & Beauty",https://www.sunpotion.com/products/the-phoenix-transcendent-elixir
www.sunpotion.com_6557373202629,Sun Potion,www.sunpotion.com,The Valley Transcendent Elixir,Adaptogen,57.0,,Liquid,Other,1,"alchemy, alias: FEMININE STRENGTH, blend, Brain & Mood, female, Longevity, Retail, Skin & Beauty, the transcendent elixirs, transcendent elixirs",https://www.sunpotion.com/products/the-valley-transcendent-elixir
www.sunpotion.com_6557346693317,Sun Potion,www.sunpotion.com,The Aviator Transcendent Elixir,Adaptogen,57.0,57.0,Liquid,Other,1,"alias: SAFE TRAVEL, Brain & Mood, Immunity & Longevity, Longevity, Retail, sale23",https://www.sunpotion.com/products/the-aviator
www.sunpotion.com_4814666989591,Sun Potion,www.sunpotion.com,SUN POTION x DOUBLE ELEVEN APOTHECARY APRON,Apron,59.5,85.0,Other,Other,1,"alias: POTIONWARE, apron, Essentials & Pantry, Longevity, potionware, Retail, sale23",https://www.sunpotion.com/products/sun-potion-x-double-11-apothecary-apron
www.sunpotion.com_160456863,Sun Potion,www.sunpotion.com,He Shou Wu (Wildcrafted),Adaptogen,59.0,,Other,Other,1,"alias:Rejuvenation Tonic, Body & Strength, Brain & Mood, favorites, filter:Energy Levels, Immunity & Longevity, Retail, show_sources, Skin & Beauty",https://www.sunpotion.com/products/he-shou-wu-rejuvenation-tonic
www.sunpotion.com_3959406231575,Sun Potion,www.sunpotion.com,Shatavari Transcendent Elixir,tincture,57.0,,Liquid,Other,1,"alias: The 100 Primordial Sounds, transcendent elixirs",https://www.sunpotion.com/products/shatavari-transcendentelixir
www.sunpotion.com_1492413480983,Sun Potion,www.sunpotion.com,Yin Power - Travel Ally Edition,Adaptogen,25.0,,Other,Other,1,"alias: Tonic Herbal Formula for the Feminine, Brain & Mood, Immunity & Longevity, Retail, Skin & Beauty, Travel Ally Series",https://www.sunpotion.com/products/yin-power-travel-ally-edition
www.sunpotion.com_1492411351063,Sun Potion,www.sunpotion.com,Shea Butter (Wildcrafted) - Travel Ally Edition,Adaptogen,13.0,,Other,Other,1,"alias: Skin Food, raw, Retail, Skin & Beauty, skin food, Travel Ally Series, Wild",https://www.sunpotion.com/products/shea-butter-travel-ally-edition
www.sunpotion.com_1492330414103,Sun Potion,www.sunpotion.com,Ashwagandha (Wildcrafted) - Travel Ally Edition,Adaptogen,23.0,,Other,Other,1,"100% Organic, alchemy, alias: Ayurvedic Adaptogen, Immunity & Longevity, Retail, Travel Ally Series, travelally",https://www.sunpotion.com/products/travel-ally-ashwagandha
www.sunpotion.com_501680078881,Sun Potion,www.sunpotion.com,"Pearl Powder (sustainable, freshwater)",Adaptogen,67.0,,Powder,Other,1,"alias:Beauty + Spirit Tonic, Beauty Foods, Body & Strength, Brain & Mood, Consumable Beauty®, favorites, filter:Strength & Flexibility, Retail, show_sources, Skin & Beauty, skin food",https://www.sunpotion.com/products/pearl-80g
www.sunpotion.com_160987667,Sun Potion,www.sunpotion.com,Mason Pine Pollen (Wildcrafted),Adaptogen,52.0,,Other,Other,1,"alias:Longevity & Aphrodisia, Body & Strength, Brain & Mood, favorites, filter:Endurance & Stamina, filter:Heart & Aphrodisia, Immunity & Longevity, Retail, show_sources",https://www.sunpotion.com/products/mason-pine-pollen
www.sunpotion.com_160987593,Sun Potion,www.sunpotion.com,Eucommia (Wildcrafted),Adaptogen,52.0,,Other,Other,1,"alias:Strengths & Flexibility, Body & Strength, filter:Endurance & Stamina, filter:Strength & Flexibility, Retail, show_sources",https://www.sunpotion.com/products/wildharvested-eucommia-bark-extract
www.sunpotion.com_159999279,Sun Potion,www.sunpotion.com,Astragalus (Wildcrafted),Adaptogen,57.0,,Other,Other,1,"alias:The Great Protector, Body & Strength, favorites, filter:Endurance & Stamina, filter:Energy Levels, filter:Strength & Flexibility, Immunity & Longevity, Retail, show_sources, Skin & Beauty, Whole",https://www.sunpotion.com/products/astragalus-the-great-protector
www.sunpotion.com_114335030,Sun Potion,www.sunpotion.com,Reishi Mushroom Powder (Organic),Adaptogen,52.0,,Powder,Reishi,1,"100% Organic, alchemy, alias:Queen Healer Mushroom, Brain & Mood, Immunity & Longevity, Longevity, Mushroom, Queen, Retail, show_sources, Skin & Beauty, Tonic Herbs",https://www.sunpotion.com/products/organic-reishi-mushroom-powder
www.sunpotion.com_114334420,Sun Potion,www.sunpotion.com,Moringa Leaf Powder (Organic),Adaptogen,27.0,,Powder,Other,1,"alchemy, alias:Miracle Leaf, Body & Strength, greens, Longevity, Retail, show_sources, Skin & Beauty, superfoods, Tonic Herbs",https://www.sunpotion.com/products/moringa-leaf-powder
